Date,Longitude,Latitude,Individual_ID,Day_of_Month,Day_of_Year,SST_Temperature,SST_Thermal_Front,CHL_Concentration,CHL_Gradient,SST_File_Used,SST_Data_Quality,CHL_File_Used,CHL_Data_Quality,Week_of_Year,Month,Days_from_Start,Cumulative_Distance_km,Daily_Movement_km,SST_Preference,Thermal_Front_Category,Productivity_Class,SST_3Day_Mean,SST_3Day_Std,CHL_3Day_Mean,Front_3Day_Mean,SST_Deviation_from_Mean,CHL_Deviation_from_Mean,Ocean_Front_Index
2014-08-03,-91.93681891,27.58850554,128783,3,215,31.534120559692383,0.32939720153808594,0.5627285929309653,,AQUA_MODIS.20140803.L3m.DAY.SST.sst.4km.nc,0.19265670546124827,,0.0,31,8,24,560.901285599204,6.148607396470979,Warm_Water,High_Front,Eutrophic,30.5202693939209,0.8969590964882914,0.6126417095192749,0.19632661094268164,4.864341644624798,0.08791045873977033,
2014-08-04,-91.92706454,27.53608358,128783,4,216,29.829999923706055,0.05367764085531235,0.5902588125698405,,AQUA_MODIS.20140804.L3m.DAY.SST.sst.4km.nc,0.19717557763203017,,0.0,32,8,25,566.8091152614177,5.907829662213642,Warm_Water,Low_Front,Eutrophic,30.56065559387207,0.8776240943825044,0.5637689120016873,0.200443002084891,3.1602210086384694,0.11544067837864547,
2014-08-05,-91.87472979,27.40654738,128783,5,217,30.317846298217773,0.21825416386127472,0.5383193305042561,,AQUA_MODIS.20140805.L3m.DAY.SST.sst.4km.nc,0.19476669667352536,,0.0,32,8,26,582.1103222220524,15.30120696063473,Warm_Water,Moderate_Front,Eutrophic,30.479476928710938,0.7435860532268467,0.5716902067851829,0.1747362737854322,3.648067383150188,0.06350119631306106,
2014-08-06,-91.5672507,27.16892054,128783,6,218,31.290584564208984,0.2522770166397095,0.5864924772814518,,AQUA_MODIS.20140806.L3m.DAY.SST.sst.4km.nc,0.191959903335048,,0.0,32,8,27,622.3773321527884,40.26700993073602,Warm_Water,Moderate_Front,Eutrophic,30.767618815104168,0.49048228353614326,0.5138696803163855,0.23032319049040476,4.620805649141399,0.11167434309025681,
2014-08-07,-91.39284798,27.48535024,128783,7,219,30.694425582885742,0.2204383909702301,0.41679723316344836,,AQUA_MODIS.20140807.L3m.DAY.SST.sst.4km.nc,0.20402635781035666,,0.0,32,8,28,661.5542332423737,39.17690108958526,Warm_Water,Moderate_Front,Mesotrophic,29.204597815646935,3.111059059438145,0.5166328889678712,0.2363577038049698,4.024646667818157,-0.05802090102774665,
2014-08-08,-91.41608522,27.50991486,128783,8,220,25.628783299846084,,0.546608956458713,,,0.0,,0.0,32,8,29,665.1198998565131,3.5656666141394813,Moderate_Water,Unknown,Eutrophic,27.23482452928128,2.998657358095559,0.48916561846543366,0.2204383909702301,-1.040995615221501,0.07179082226751798,
2014-08-09,-91.33485142,27.67437497,128783,9,221,25.381264705112006,,0.5040906657741394,,,0.0,,0.0,32,8,30,685.0825261220494,19.962626265536247,Cool_Water,Unknown,Eutrophic,25.547885087097836,0.14431764067120326,0.5354807724608192,,-1.2885142099555793,0.029272531582944405,
2014-08-10,-91.21723406,27.91082981,128783,10,222,25.633607256335416,,0.5557426951496052,,,0.0,,0.0,32,8,31,713.8080928847974,28.725566762747942,Moderate_Water,Unknown,Eutrophic,25.552858964506893,0.14869072989533658,0.5370296512814906,,-1.0361716587321688,0.08092456095841016,
2014-08-11,-90.87341516,28.14148543,128783,11,223,25.643704932073252,,0.551255592920727,,,0.0,,0.0,33,8,32,756.1957075471935,42.38761466239617,Moderate_Water,Unknown,Eutrophic,25.635436991356613,0.007521876978576426,0.5490565150296226,,-1.0260739829943333,0.076437458729532,
2014-08-12,-90.58716543,28.3077551,128783,12,224,25.628998785661167,,0.5401712570185356,,,0.0,,0.0,33,8,33,789.7864707940612,33.59076324686767,Moderate_Water,Unknown,Eutrophic,25.425607080371176,0.36509471740306315,0.5017080936261595,,-1.0407801294064178,0.06535312282734063,
2014-08-13,-90.2874416,28.44419738,128783,13,225,25.004117523379108,,0.41369743093921585,,,0.0,,0.0,33,8,34,822.8022078713292,33.015737077267964,Cool_Water,Unknown,Mesotrophic,25.357859269140288,0.3205253409551682,0.4765527957982414,,-1.6656613916884773,-0.06112070325197916,
2014-08-14,-89.9539873,28.52026318,128783,14,226,25.440461498380582,,0.4757896994369726,,,0.0,,0.0,33,8,35,856.4725048369363,33.67029696560708,Cool_Water,Unknown,Mesotrophic,25.30062400373913,0.25692001565585915,0.45460659089327965,,-1.2293174166870031,0.0009715652457775725,
2014-08-15,-89.8480892,28.56080014,128783,15,227,25.457292989457695,,0.4743326423036503,,,0.0,,0.0,33,8,36,867.7562936701463,11.283788833210009,Moderate_Water,Unknown,Mesotrophic,25.50188045815982,0.09218919097444865,0.47783064890524346,,-1.21248592560989,-0.00048549188754470896,
2014-08-16,-89.93005071,28.09048383,128783,16,228,25.607886886641182,,0.48336960497510734,,,0.0,,0.0,33,8,37,920.6648319969428,52.90853832679644,Moderate_Water,Unknown,Mesotrophic,25.627123248724242,0.18022006255871678,0.4983954510642546,,-1.0618920284264028,0.00855147078391233,
2014-08-17,-90.02299664,28.26663877,128783,17,229,25.816189870073845,,0.537484105914006,,,0.0,,0.0,33,8,38,942.2673126851315,21.602480688188706,Moderate_Water,Unknown,Eutrophic,25.673920112215878,0.12331479987290817,0.5105024415522802,,-0.8535890449937398,0.06266597172281096,
2014-08-18,-90.16263619,28.31293763,128783,18,230,25.597683579932603,,0.5106536137677271,,,0.0,,0.0,34,8,39,956.8770957074066,14.60978302227506,Moderate_Water,Unknown,Eutrophic,25.671122241640294,0.12563550996237818,0.5236928246293113,,-1.072095335134982,0.0358354795765321,
2014-08-19,-90.3514096,28.29202367,128783,19,231,25.59949327491444,,0.5229407542062006,,,0.0,,0.0,34,8,40,975.5041877076725,18.627092000265836,Moderate_Water,Unknown,Eutrophic,25.353386028729307,0.42470397658274045,0.4792252901596339,,-1.0702856401531449,0.04812262001500556,
2014-08-20,-90.61146437,28.20787215,128783,20,232,24.86298123134088,,0.4040815025049737,,,0.0,,0.0,34,8,41,1002.6410046562173,27.13681694854487,Cool_Water,Unknown,Mesotrophic,25.38665785630634,0.45615697874692446,0.48796422687235297,,-1.8067976837267068,-0.0707366316862213,
2014-08-21,-90.42047581,28.09100092,128783,21,233,25.6974990626637,,0.5368704239058844,,,0.0,,0.0,34,8,42,1025.433768060803,22.792763404585575,Moderate_Water,Unknown,Eutrophic,25.360641448004248,0.4398842010204283,0.48334926678822726,,-0.9722798524038865,0.062052289714689346,
2014-08-22,-90.47316396,28.0834474,128783,22,234,25.521444050008167,,0.5090958739538235,,,0.0,,0.0,34,8,43,1030.6702584823986,5.236490421595506,Moderate_Water,Unknown,Eutrophic,25.564438429387433,0.11761287956082503,0.5158239746815083,,-1.148334865059418,0.03427773976262849,
2014-08-23,-90.55741273,27.95777399,128783,23,235,25.474372175490423,,0.5015056261848169,,,0.0,,0.0,34,8,44,1046.9082006760368,16.23794219363832,Moderate_Water,Unknown,Eutrophic,25.40486943381058,0.16285738447691264,0.49289239845027516,,-1.1954067395771624,0.02668749199362186,
2014-08-24,-90.69075523,28.04284518,128783,24,236,25.218792075933145,,0.4680756952121849,,,0.0,,0.0,34,8,45,1063.0595919389234,16.151391262886595,Cool_Water,Unknown,Mesotrophic,25.202486753666573,0.28039387574800945,0.4675252064358466,,-1.4509868391344405,-0.0067424389790101125,
2014-08-25,-90.88736596,28.23445661,128783,25,237,24.91429600957615,,0.4329942979105378,,,0.0,,0.0,35,8,46,1091.7929101216116,28.733318182688144,Cool_Water,Unknown,Mesotrophic,25.178799238449216,0.24694766750876315,0.47762765589117145,,-1.7554829054914336,-0.04182383628065722,
2014-08-26,-91.11443123,28.31631782,128783,26,238,25.403309629838358,,0.5318129745507915,,,0.0,,0.0,35,8,47,1115.819778323016,24.026868201404405,Cool_Water,Unknown,Eutrophic,25.155394686032395,0.24457805773606056,0.48709170819475495,,-1.2664692852292276,0.056994840359596455,
2014-08-27,-91.34785263,28.30772393,128783,27,239,25.148578418682675,,0.4964678521229355,,,0.0,,0.0,35,8,48,1138.690197430317,22.870419107301196,Cool_Water,Unknown,Mesotrophic,25.14421926035313,0.26129722111725623,0.49376251612243,,-1.5212004963849104,0.021649717931740475,
2014-08-28,-91.51945415,28.22849903,128783,28,240,24.880769732538354,,0.4530067216935629,,,0.0,,0.0,35,8,49,1157.6647630977138,18.974565667396732,Cool_Water,Unknown,Mesotrophic,24.966414461754635,0.15785228564122758,0.46729739494100114,,-1.789009182529231,-0.021811412497632132,
2014-08-29,-91.7683223,28.09661298,128783,29,241,24.869895234042875,,0.45241761100650507,,,0.0,,0.0,35,8,50,1186.1299045960818,28.465141498368,Cool_Water,Unknown,Mesotrophic,24.904779531736207,0.05129278376018918,0.45817618474553595,,-1.7998836810247099,-0.022400523184689936,
2014-08-30,-91.79432038,28.08920978,128783,30,242,24.96367362862739,,0.46910422153653986,,,0.0,,0.0,35,8,51,1188.8097417317856,2.679837135703769,Cool_Water,Unknown,Mesotrophic,25.001048721696733,0.15329712558675748,0.47255978315286923,,-1.706105286440195,-0.005713912654655151,
2014-08-31,-91.67633385,27.9475415,128783,31,243,25.169577302419935,,0.4961575169155627,,,0.0,,0.0,35,8,52,1208.3619748409983,19.552233109212736,Cool_Water,Unknown,Mesotrophic,25.08183645699965,0.1062694852974384,0.48284790779373893,,-1.5002016126476505,0.021339382724367695,
2014-09-01,-91.71795411,27.83565045,128783,1,244,25.11225843995162,,0.48328198492911406,,,0.0,,0.0,36,9,53,1221.4588174673227,13.096842626324387,Cool_Water,Unknown,Mesotrophic,25.200992955640828,0.10792780140227592,0.5000058652614964,,-1.5575204751159646,0.008463850737919054,
2014-09-02,-91.78051654,27.86227014,128783,2,245,25.321143124550932,,0.5205780939398124,,,0.0,,0.0,36,9,54,1228.2848927434732,6.8260752761504415,Cool_Water,Unknown,Eutrophic,24.98609004960544,0.412858490162677,0.46377166991083746,,-1.3486357905166528,0.04575995974861735,
2014-09-03,-91.81724809,27.82688138,128783,3,246,24.524868584313765,,0.38745493086358596,,,0.0,,0.0,36,9,55,1233.6259888543302,5.341096110857153,Cool_Water,Unknown,Mesotrophic,25.010982543098454,0.42630151196477506,0.46710347384993695,,-2.14491033075382,-0.08736320332760905,
2014-09-04,-91.76730455,27.73147054,128783,4,247,25.18693592043066,,0.49327739674641236,,,0.0,,0.0,36,9,56,1245.3177368267782,11.691747972447867,Cool_Water,Unknown,Mesotrophic,24.868147502843414,0.3317124174123638,0.43952431225897204,,-1.4828429946369255,0.01845926255521735,
2014-09-05,-91.67204643,27.56467182,128783,5,248,24.89263800378581,,0.4378406091669177,,,0.0,,0.0,36,9,57,1266.103147716599,20.785410889820835,Cool_Water,Unknown,Mesotrophic,25.030836329865256,0.14796336501999252,0.4609457275851339,,-1.7771409112817764,-0.036977525024277313,
2014-09-06,-91.55711273,27.41784601,128783,6,249,25.012935065379306,,0.4517191768420716,,,0.0,,0.0,36,9,58,1285.9796064699246,19.876458753325565,Cool_Water,Unknown,Mesotrophic,24.993032484654094,0.09207092509856929,0.4473396488033379,,-1.6568438496882791,-0.023098957349123428,
2014-09-07,-91.40811647,27.13622196,128783,7,250,25.073524384797164,,0.4524591604010241,,,0.0,,0.0,36,9,59,1320.5841432877787,34.60453681785404,Cool_Water,Unknown,Mesotrophic,25.099924578176456,0.10276519599058001,0.46260862137750425,,-1.5962545302704214,-0.022358973790170933,
2014-09-08,-91.67725608,27.34184532,128783,8,251,25.213314284352894,,0.4836475268894168,,,0.0,,0.0,37,9,60,1355.666472432082,35.08232914430317,Cool_Water,Unknown,Mesotrophic,25.116865919840137,0.0836693223751569,0.4668989578485334,,-1.4564646307146916,0.008829392698221805,
2014-09-09,-91.88605772,27.44948709,128783,9,252,25.063759090370354,,0.46459018625515913,,,0.0,,0.0,37,9,61,1379.5032428797938,23.836770447711885,Cool_Water,Unknown,Mesotrophic,25.138444275961575,0.07477776829651826,0.47587516605774144,,-1.6060198246972313,-0.010227947936035875,
2014-09-10,-92.09224818,27.50624512,128783,10,253,25.13825945316148,,0.47938778502864815,,,0.0,,0.0,37,9,62,1400.8007214337204,21.297478553926545,Cool_Water,Unknown,Mesotrophic,25.100356235640167,0.037267350087776395,0.4726251855547297,,-1.5315194619061039,0.004569650837453143,
2014-09-11,-92.19582235,27.52172791,128783,11,254,25.099050163388668,,0.4738975853803817,,,0.0,,0.0,37,9,63,1411.159128277222,10.358406843501712,Cool_Water,Unknown,Mesotrophic,25.010704010072313,0.18800124095064155,0.45948571814437283,,-1.5707287516789172,-0.0009205488108133264,
2014-09-12,-92.27402192,27.50508903,128783,12,255,24.79480241366678,,0.42517178402408856,,,0.0,,0.0,37,9,64,1419.0899270442167,7.930798766994678,Cool_Water,Unknown,Mesotrophic,25.057246401155897,0.24424015856038883,0.4656124101664321,,-1.8749765014008055,-0.049646350167106446,
2014-09-13,-92.4269797,27.44644375,128783,13,256,25.277886626412243,,0.4977678610948259,,,0.0,,0.0,37,9,65,1435.5284072000852,16.43848015586859,Cool_Water,Unknown,Mesotrophic,24.875004279505546,0.3693705575674172,0.43327382335162873,,-1.3918922886553418,0.022949726903630896,
2014-09-14,-92.64910933,27.32184866,128783,14,257,24.552323798437616,,0.3768818249359716,,,0.0,,0.0,37,9,66,1461.4697039581501,25.94129675806494,Cool_Water,Unknown,Mesotrophic,24.808235773252136,0.4072758100132777,0.41515148103314964,,-2.1174551166299693,-0.0979363092552234,
2014-09-15,-93.05969819,27.16622789,128783,15,258,24.594496894906552,,0.3708047570686512,,,0.0,,0.0,38,9,67,1505.5948755166266,44.12517155847655,Cool_Water,Unknown,Mesotrophic,24.63451704358665,0.10792000620776879,0.3753028133973928,,-2.0752820201610334,-0.10401337712254383,
2014-09-16,-93.34108039,26.94527957,128783,16,259,24.75673043741578,,0.37822185818755544,,,0.0,,0.0,38,9,68,1542.7434376109402,37.148562094313505,Cool_Water,Unknown,Mesotrophic,24.7082738777829,0.09889387669779083,0.37843232328843396,,-1.913048477651806,-0.09659627600363957,
2014-09-17,-93.22622055,26.99958978,128783,17,260,24.773594301026368,,0.38627035460909515,,,0.0,,0.0,38,9,69,1555.6288057680233,12.885368157083192,Cool_Water,Unknown,Mesotrophic,24.725912049414678,0.06850445451718108,0.3777826276278686,,-1.8961846140412177,-0.08854777958209986,
2014-09-18,-93.04616314,26.98794072,128783,18,261,24.647411409801897,,0.36885567008695486,,,0.0,,0.0,38,9,70,1573.5160163535506,17.887210585527225,Cool_Water,Unknown,Mesotrophic,24.789608697684887,0.15084340672881624,0.3888194710484317,,-2.022367505265688,-0.10596246410424015,
2014-09-19,-92.88395137,26.90646698,128783,19,262,24.947820382226404,,0.4113323884492448,,,0.0,,0.0,38,9,71,1591.9713559523834,18.45533959883272,Cool_Water,Unknown,Mesotrophic,24.90552878203401,0.23978523846498392,0.40306617953652984,,-1.7219585328411817,-0.0634857457419502,
2014-09-20,-92.81090637,26.75987812,128783,20,263,25.12135455407373,,0.42901048007338977,,,0.0,,0.0,38,9,72,1609.809983022448,17.838627070064618,Cool_Water,Unknown,Mesotrophic,25.0183266996161,0.09122370842959135,0.4165826336869462,,-1.548424360993856,-0.04580765411780524,
2014-09-21,-92.70502354,26.73892681,128783,21,264,24.98580516254817,,0.4094050325382039,,,0.0,,0.0,38,9,73,1620.5786638994498,10.768680877001815,Cool_Water,Unknown,Mesotrophic,24.946179094045817,0.19798530723252525,0.4070074859743776,,-1.6839737525194138,-0.06541310165299113,
2014-09-22,-92.57131344,26.87571503,128783,22,265,24.731377565515555,,0.38260694531153905,,,0.0,,0.0,39,9,74,1640.7638504239976,20.185186524547742,Cool_Water,Unknown,Mesotrophic,24.834553248460278,0.13385381404227134,0.3930760768948712,,-1.9384013495520307,-0.09221118887965596,
2014-09-23,-92.48571416,26.78667863,128783,23,266,24.786477017317104,,0.3872162528348705,,,0.0,,0.0,39,9,75,1653.8082734045408,13.044422980543299,Cool_Water,Unknown,Mesotrophic,24.60917526528048,0.26083710509166336,0.37186573209587276,,-1.8833018977504814,-0.08760188135632452,
2014-09-24,-91.94674875,27.25508874,128783,24,267,24.30967121300878,,0.3457739981412086,,,0.0,,0.0,39,9,76,1728.3945108973628,74.58623749282197,Cool_Water,Unknown,Mesotrophic,24.547207840235085,0.23840762372938795,0.37184258951314736,,-2.360107702058805,-0.12904413604998638,
2014-09-25,-91.73203897,27.3443385,128783,25,268,24.545475290379375,,0.38253751756336274,,,0.0,,0.0,39,9,77,1751.8163820380769,23.421871140714096,Cool_Water,Unknown,Mesotrophic,24.337538124719142,0.19549901021320565,0.3512959524665786,,-2.12430362468821,-0.09228061662783227,
2014-09-26,-91.52196721,27.35396633,128783,26,269,24.157467870769267,,0.32557634169516414,,,0.0,,0.0,39,9,78,1772.5919160476735,20.775534009596583,Cool_Water,Unknown,Mesotrophic,24.53161660934858,0.3674154781638517,0.37888742848053675,,-2.5123110442983183,-0.14924179249603087,
2014-09-27,-91.49427908,27.30642603,128783,27,270,24.891906666897093,,0.42854842618308303,,,0.0,,0.0,39,9,79,1778.5438209595893,5.951904911915806,Cool_Water,Unknown,Mesotrophic,24.594462939733475,0.38659542038569866,0.385569372213211,,-1.7778722481704925,-0.046269708008111976,
2014-09-28,-91.3929128,27.21415944,128783,28,271,24.734014281534062,,0.40258334876138563,,,0.0,,0.0,39,9,80,1792.884335194349,14.34051423475969,Cool_Water,Unknown,Mesotrophic,24.613606859221864,0.35420063914695166,0.3858141976486716,,-1.9357646335335232,-0.07223478542980938,
2014-09-29,-91.3051015,27.09279916,128783,29,272,24.21489962923443,,0.32631081800154593,,,0.0,,0.0,40,9,81,1808.9338648041012,16.049529609752305,Cool_Water,Unknown,Mesotrophic,24.70783184972699,0.48037644559919807,0.39585002476288755,,-2.4548792858331545,-0.14850731618964907,
2014-09-30,-91.16936968,27.22155186,128783,30,273,25.174581638412484,,0.4586559075257309,,,0.0,,0.0,40,9,82,1828.5629228506068,19.62905804650569,Cool_Water,Unknown,Mesotrophic,24.67618262449138,0.4809164052266554,0.39000121772630236,,-1.4951972766551016,-0.01616222666546413,
2014-10-01,-91.15747917,27.2896315,128783,1,274,24.63906660582723,,0.38503692765163,,,0.0,,0.0,40,10,83,1836.2237363261452,7.6608134755382995,Cool_Water,Unknown,Mesotrophic,24.89979081689313,0.26803449344897246,0.4197649745341327,,-2.0307123092403536,-0.089781206539565,
2014-10-02,-90.9840675,27.43437662,128783,2,275,24.88572420643967,,0.4156020884250369,,,0.0,,0.0,40,10,84,1859.7251827149078,23.50144638876262,Cool_Water,Unknown,Mesotrophic,24.750225369835686,0.12511723436622177,0.395234294479695,,-1.7840547086279166,-0.05921604576615813,
2014-10-03,-90.71560136,27.54699019,128783,3,276,24.72588529724015,,0.385063867362418,,,0.0,,0.0,40,10,85,1889.0179002238028,29.29271750889504,Cool_Water,Unknown,Mesotrophic,24.747293335761913,0.12906539682615661,0.3865082925235739,,-1.9438936178274346,-0.08975426682877702,
2014-10-04,-90.41583784,27.60958907,128783,4,277,24.630270503605928,,0.35885892178326656,,,0.0,,0.0,40,10,86,1919.3717213687848,30.353821144982042,Cool_Water,Unknown,Mesotrophic,24.71566695873842,0.08077350497256894,0.3723488560762009,,-2.0395084114616573,-0.11595921240792845,
2014-10-05,-90.29234035,27.60043498,128783,5,278,24.79084507536918,,0.3731237790829178,,,0.0,,0.0,40,10,87,1931.5832694245933,12.211548055808427,Cool_Water,Unknown,Mesotrophic,24.837363191006872,0.2338479801873018,0.37923904808924674,,-1.878933839698405,-0.10169435510827723,
2014-10-06,-90.16931932,27.61109349,128783,6,279,25.090973994045516,,0.40573444340155584,,,0.0,,0.0,41,10,88,1943.763088094514,12.179818669920689,Cool_Water,Unknown,Mesotrophic,24.90622467828291,0.16164300093731931,0.37931540184755536,,-1.5788049210220692,-0.06908369078963916,
2014-10-07,-89.94685231,27.62247533,128783,7,280,24.836854965434046,,0.3590879830581923,,,0.0,,0.0,41,10,89,1965.7184323413996,21.955344246885797,Cool_Water,Unknown,Mesotrophic,24.963914479739778,0.17968928835979364,0.38241121322987415,,-1.832923949633539,-0.11573015113300272,
2014-07-10,-90.905,28.054,85237,10,191,31.37323760986328,0.21601052582263947,0.43760563861167934,,AQUA_MODIS.20140710.L3m.DAY.SST.sst.4km.nc,0.1829817440414952,,0.0,28,7,0,0.0,0.0,Warm_Water,Moderate_Front,Mesotrophic,30.685864448547363,0.9720924471442405,0.4318103402849067,0.24343303591012955,3.7110782162305433,0.05925007344058836,
2014-07-11,-90.32443146,27.33973653,85237,11,192,29.998491287231445,0.27085554599761963,0.4260150419581341,,AQUA_MODIS.20140711.L3m.DAY.SST.sst.4km.nc,0.18422306348593964,,0.0,28,7,1,97.85212314292521,97.85212314292521,Warm_Water,Moderate_Front,Mesotrophic,30.524532318115234,0.742001369154227,0.4590184217293412,0.20484990874926248,2.3363318935987074,0.04765947678704313,
2014-07-12,-90.27302132,27.33105591,85237,12,193,30.201868057250977,0.12768365442752838,0.5134345846182102,,AQUA_MODIS.20140712.L3m.DAY.SST.sst.4km.nc,0.18137884194958848,,0.0,28,7,2,103.02124465917748,5.169121516252279,Warm_Water,Low_Front,Eutrophic,30.04866600036621,0.1352830470385326,0.483500514376648,0.20552766819794974,2.5397086636182387,0.13507901944711925,
2014-07-13,-90.08412624,27.41535726,85237,13,194,29.94563865661621,0.21804380416870117,0.5110519165535996,,AQUA_MODIS.20140713.L3m.DAY.SST.sst.4km.nc,0.18898169581618657,,0.0,28,7,3,123.89657840008502,20.87533374090753,Warm_Water,Moderate_Front,Eutrophic,30.378398895263672,0.5429917941467275,0.5163849624472067,0.1983849157889684,2.283479262983473,0.13269635138250863,
2014-07-14,-90.02319638,27.47867008,85237,14,195,30.987689971923828,0.24942728877067566,0.5246683861698099,,AQUA_MODIS.20140714.L3m.DAY.SST.sst.4km.nc,0.18610891418038408,,0.0,29,7,4,133.1546718029959,9.258093402910887,Warm_Water,Moderate_Front,Eutrophic,30.108030954996746,0.8107535970222307,0.5564552155928697,0.223321795463562,3.3255305782910902,0.14631282099871895,
2014-07-15,-89.76738889,27.57845679,85237,15,196,29.390764236450195,0.2024942934513092,0.6336453440551996,,AQUA_MODIS.20140715.L3m.DAY.SST.sst.4km.nc,0.18941264253257886,,0.0,29,7,5,160.7112886568145,27.55661685381861,Warm_Water,Moderate_Front,Eutrophic,29.554484685262043,1.3587629544194442,0.5378953445198446,0.21558150152365366,1.7286048428174574,0.2552897788841086,
2014-07-16,-89.34300588,27.74537734,85237,16,197,28.28499984741211,0.19482292234897614,0.4553723033345244,,AQUA_MODIS.20140716.L3m.DAY.SST.sst.4km.nc,0.18675607103052128,,0.0,29,7,6,206.44279005616158,45.731501399347096,Moderate_Water,Moderate_Front,Mesotrophic,28.65025456746419,0.6413196773378619,0.5547268318805835,0.2243628054857254,0.6228404537793715,0.07701673816343341,
2014-07-17,-88.89488615,27.84475158,85237,17,198,28.274999618530273,0.27577120065689087,0.5751628482520263,,AQUA_MODIS.20140717.L3m.DAY.SST.sst.4km.nc,0.19468934863683127,,0.0,29,7,7,251.8861294121091,45.443339355947536,Moderate_Water,Moderate_Front,Eutrophic,28.364999771118164,0.14730926854539636,0.5546147457683087,0.27686459322770435,0.6128402248975355,0.19680728308093537,
2014-07-18,-88.43839798,27.91768022,85237,18,199,28.53499984741211,0.3599996566772461,0.6333090857183753,,AQUA_MODIS.20140718.L3m.DAY.SST.sst.4km.nc,0.19809783307613169,,0.0,29,7,8,297.480042375882,45.593912963772915,Moderate_Water,High_Front,Eutrophic,28.578332901000977,0.32715927492946606,0.5703742765397114,0.32716795802116394,0.8728404537793715,0.2549535205472843,
2014-07-19,-87.92628602,27.95943362,85237,19,200,28.924999237060547,0.34573301672935486,0.5026508956487327,,AQUA_MODIS.20140719.L3m.DAY.SST.sst.4km.nc,0.19210334683641975,,0.0,29,7,9,348.00121499422517,50.521172618343165,Warm_Water,High_Front,Eutrophic,28.65833282470703,0.23115630250072683,0.5083315918439287,0.27773602803548175,1.262839843427809,0.12429533047764169,
2014-07-20,-87.85218992,27.9716167,85237,20,201,28.514999389648438,0.12747541069984436,0.3890347941646785,,AQUA_MODIS.20140720.L3m.DAY.SST.sst.4km.nc,0.1792568747856653,,0.0,29,7,10,355.40326530959896,7.402050315373809,Moderate_Water,Low_Front,Mesotrophic,28.558332443237305,0.34703529993351967,0.44862756293219297,0.21044082939624786,0.8528399960156996,0.01067922899358753,
2014-07-21,-87.8059336,27.95655733,85237,21,202,28.23499870300293,0.15811406075954437,0.4541969989831678,,AQUA_MODIS.20140721.L3m.DAY.SST.sst.4km.nc,0.18492932313100138,,0.0,30,7,11,360.24498058762714,4.841715278028178,Moderate_Water,Low_Front,Mesotrophic,28.47833251953125,0.22723009524414345,0.42150972826674554,0.1390396555264791,0.5728393093701918,0.07584143381207681,
2014-07-22,-87.82195752,28.0345053,85237,22,203,28.684999465942383,0.13152949512004852,0.4212973916523904,,AQUA_MODIS.20140722.L3m.DAY.SST.sst.4km.nc,0.1799010309499314,,0.0,30,7,12,369.0540307900809,8.809050202453786,Warm_Water,Low_Front,Mesotrophic,28.720640818277996,0.5044080806893144,0.43064662197058573,0.14567276338736215,1.022840072309645,0.042941826481299405,
2014-07-23,-87.30267807,28.15603554,85237,23,204,29.241924285888672,0.1473747342824936,0.4164454752761991,,AQUA_MODIS.20140723.L3m.DAY.SST.sst.4km.nc,0.179739315414952,,0.0,30,7,13,421.7533972196127,52.699366429531786,Warm_Water,Low_Front,Mesotrophic,29.008747736612957,0.2892987060209021,0.4213650447263701,0.15749879678090414,1.579764892255934,0.038089910105108093,
2014-07-24,-86.96236542,28.2251541,85237,24,205,29.099319458007812,0.1935921609401703,0.4263522672505208,,AQUA_MODIS.20140724.L3m.DAY.SST.sst.4km.nc,0.18118162722908093,,0.0,30,7,14,455.97983204733583,34.22643482772313,Warm_Water,Moderate_Front,Mesotrophic,29.333913803100586,0.29167927347021666,0.4062226284546339,0.15315942714611688,1.4371600643750746,0.0479967020794298,
2014-07-25,-86.72609038,28.26418621,85237,25,206,29.660497665405273,0.1185113862156868,0.37587014283718173,,AQUA_MODIS.20140725.L3m.DAY.SST.sst.4km.nc,0.17997553905178326,,0.0,30,7,15,479.5276922584007,23.54786021106486,Warm_Water,Low_Front,Mesotrophic,29.43262481689453,0.2950716113040832,0.40496161437589867,0.16679161538680395,1.9983382717725355,-0.0024854223339092485,
2014-07-26,-86.72202471,28.29348972,85237,26,207,29.538057327270508,0.18827129900455475,0.41266243303999334,,AQUA_MODIS.20140726.L3m.DAY.SST.sst.4km.nc,0.1802225597993827,,0.0,30,7,16,482.81032631843334,3.2826340600326436,Warm_Water,Moderate_Front,Mesotrophic,29.776078542073567,0.3122879095007073,0.391840524040272,0.15395786613225937,1.87589793363777,0.03430686786890236,
2014-07-27,-86.66538086,28.33139609,85237,27,208,30.129680633544922,0.15509091317653656,0.3869889962436408,,AQUA_MODIS.20140727.L3m.DAY.SST.sst.4km.nc,0.18127789030349795,,0.0,30,7,17,489.77550547731516,6.965179158881797,Warm_Water,Low_Front,Mesotrophic,29.575912475585938,0.5358443890453332,0.376185331779638,0.18082836270332336,2.467521239912184,0.008633431072549824,
2014-07-28,-86.72870815,28.35981718,85237,28,209,29.059999465942383,0.19912287592887878,0.3289045660552798,,AQUA_MODIS.20140728.L3m.DAY.SST.sst.4km.nc,0.19123976551783264,,0.0,31,7,18,496.7321445016703,6.956639024355147,Warm_Water,Moderate_Front,Mesotrophic,29.309893290201824,0.727762610609426,0.368339465738796,0.23179910083611807,1.397840072309645,-0.04945099911581119,
